SECURITY_ID,INSTRUMENT,UNDERLYING_SYMBOL,SYMBOL_NAME,DISPLAY_NAME,LOT_SIZE,SM_EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE
64007,OPTIDX,NIFTY,NIFTY-Jul2026-25600-PE,NIFTY 28 JUL 25600 PUT,65.0,2026-07-28,25600.0,PE
64008,OPTIDX,NIFTY,NIFTY-Jul2026-25650-CE,NIFTY 28 JUL 25650 CALL,65.0,2026-07-28,25650.0,CE
64009,OPTIDX,NIFTY,NIFTY-Jul2026-25650-PE,NIFTY 28 JUL 25650 PUT,65.0,2026-07-28,25650.0,PE
64010,OPTIDX,NIFTY,NIFTY-Jul2026-25700-CE,NIFTY 28 JUL 25700 CALL,65.0,2026-07-28,25700.0,CE
64011,OPTIDX,NIFTY,NIFTY-Jul2026-25700-PE,NIFTY 28 JUL 25700 PUT,65.0,2026-07-28,25700.0,PE
64012,OPTIDX,NIFTY,NIFTY-Aug2026-19900-PE,NIFTY 04 AUG 19900 PUT,65.0,2026-08-04,19900.0,PE
64013,OPTIDX,NIFTY,NIFTY-Jul2026-25750-CE,NIFTY 28 JUL 25750 CALL,65.0,2026-07-28,25750.0,CE
64014,OPTIDX,NIFTY,NIFTY-Jul2026-25750-PE,NIFTY 28 JUL 25750 PUT,65.0,2026-07-28,25750.0,PE
64015,OPTIDX,NIFTY,NIFTY-Jul2026-25800-CE,NIFTY 28 JUL 25800 CALL,65.0,2026-07-28,25800.0,CE
64016,OPTIDX,NIFTY,NIFTY-Jul2026-25800-PE,NIFTY 28 JUL 25800 PUT,65.0,2026-07-28,25800.0,PE
64017,OPTIDX,NIFTY,NIFTY-Jul2026-25850-CE,NIFTY 28 JUL 25850 CALL,65.0,2026-07-28,25850.0,CE
64018,OPTIDX,NIFTY,NIFTY-Jul2026-25850-PE,NIFTY 28 JUL 25850 PUT,65.0,2026-07-28,25850.0,PE
64021,OPTIDX,NIFTY,NIFTY-Jul2026-25900-CE,NIFTY 28 JUL 25900 CALL,65.0,2026-07-28,25900.0,CE
64022,OPTIDX,NIFTY,NIFTY-Jul2026-25900-PE,NIFTY 28 JUL 25900 PUT,65.0,2026-07-28,25900.0,PE
64023,OPTIDX,NIFTY,NIFTY-Jul2026-25950-CE,NIFTY 28 JUL 25950 CALL,65.0,2026-07-28,25950.0,CE
64024,OPTIDX,NIFTY,NIFTY-Jul2026-25950-PE,NIFTY 28 JUL 25950 PUT,65.0,2026-07-28,25950.0,PE
64025,OPTIDX,NIFTY,NIFTY-Jul2026-26000-CE,NIFTY 28 JUL 26000 CALL,65.0,2026-07-28,26000.0,CE
64026,OPTIDX,NIFTY,NIFTY-Jul2026-26000-PE,NIFTY 28 JUL 26000 PUT,65.0,2026-07-28,26000.0,PE
64027,OPTIDX,NIFTY,NIFTY-Jul2026-26050-CE,NIFTY 28 JUL 26050 CALL,65.0,2026-07-28,26050.0,CE
64028,OPTIDX,NIFTY,NIFTY-Jul2026-26050-PE,NIFTY 28 JUL 26050 PUT,65.0,2026-07-28,26050.0,PE
64029,OPTIDX,NIFTY,NIFTY-Jul2026-26100-CE,NIFTY 28 JUL 26100 CALL,65.0,2026-07-28,26100.0,CE
64030,OPTIDX,NIFTY,NIFTY-Jul2026-26100-PE,NIFTY 28 JUL 26100 PUT,65.0,2026-07-28,26100.0,PE
64031,OPTIDX,NIFTY,NIFTY-Jul2026-26150-CE,NIFTY 28 JUL 26150 CALL,65.0,2026-07-28,26150.0,CE
64032,OPTIDX,NIFTY,NIFTY-Jul2026-26150-PE,NIFTY 28 JUL 26150 PUT,65.0,2026-07-28,26150.0,PE
64033,OPTIDX,NIFTY,NIFTY-Aug2026-19950-CE,NIFTY 04 AUG 19950 CALL,65.0,2026-08-04,19950.0,CE
64034,OPTIDX,NIFTY,NIFTY-Aug2026-19950-PE,NIFTY 04 AUG 19950 PUT,65.0,2026-08-04,19950.0,PE
64039,OPTIDX,NIFTY,NIFTY-Jul2026-26200-CE,NIFTY 28 JUL 26200 CALL,65.0,2026-07-28,26200.0,CE
64041,OPTIDX,NIFTY,NIFTY-Aug2026-20000-CE,NIFTY 04 AUG 20000 CALL,65.0,2026-08-04,20000.0,CE
64042,OPTIDX,NIFTY,NIFTY-Jul2026-26200-PE,NIFTY 28 JUL 26200 PUT,65.0,2026-07-28,26200.0,PE
64043,OPTIDX,NIFTY,NIFTY-Jul2026-26250-CE,NIFTY 28 JUL 26250 CALL,65.0,2026-07-28,26250.0,CE
64044,OPTIDX,NIFTY,NIFTY-Jul2026-26250-PE,NIFTY 28 JUL 26250 PUT,65.0,2026-07-28,26250.0,PE
64045,OPTIDX,NIFTY,NIFTY-Jul2026-26300-CE,NIFTY 28 JUL 26300 CALL,65.0,2026-07-28,26300.0,CE
64046,OPTIDX,NIFTY,NIFTY-Aug2026-20000-PE,NIFTY 04 AUG 20000 PUT,65.0,2026-08-04,20000.0,PE
64047,OPTIDX,NIFTY,NIFTY-Jul2026-26300-PE,NIFTY 28 JUL 26300 PUT,65.0,2026-07-28,26300.0,PE
64048,OPTIDX,NIFTY,NIFTY-Jul2026-26350-CE,NIFTY 28 JUL 26350 CALL,65.0,2026-07-28,26350.0,CE
64049,OPTIDX,NIFTY,NIFTY-Jul2026-26350-PE,NIFTY 28 JUL 26350 PUT,65.0,2026-07-28,26350.0,PE
64050,OPTIDX,NIFTY,NIFTY-Jul2026-26400-CE,NIFTY 28 JUL 26400 CALL,65.0,2026-07-28,26400.0,CE
64051,OPTIDX,NIFTY,NIFTY-Jul2026-26400-PE,NIFTY 28 JUL 26400 PUT,65.0,2026-07-28,26400.0,PE
64052,OPTIDX,NIFTY,NIFTY-Jul2026-26450-CE,NIFTY 28 JUL 26450 CALL,65.0,2026-07-28,26450.0,CE
64053,OPTIDX,NIFTY,NIFTY-Jul2026-26450-PE,NIFTY 28 JUL 26450 PUT,65.0,2026-07-28,26450.0,PE
64054,OPTIDX,NIFTY,NIFTY-Jul2026-26500-CE,NIFTY 28 JUL 26500 CALL,65.0,2026-07-28,26500.0,CE
64055,OPTIDX,NIFTY,NIFTY-Jul2026-26500-PE,NIFTY 28 JUL 26500 PUT,65.0,2026-07-28,26500.0,PE
64056,OPTIDX,NIFTY,NIFTY-Jul2026-26550-CE,NIFTY 28 JUL 26550 CALL,65.0,2026-07-28,26550.0,CE
64059,OPTIDX,NIFTY,NIFTY-Jul2026-26550-PE,NIFTY 28 JUL 26550 PUT,65.0,2026-07-28,26550.0,PE
64060,OPTIDX,NIFTY,NIFTY-Jul2026-26600-CE,NIFTY 28 JUL 26600 CALL,65.0,2026-07-28,26600.0,CE
64063,OPTIDX,NIFTY,NIFTY-Jul2026-26600-PE,NIFTY 28 JUL 26600 PUT,65.0,2026-07-28,26600.0,PE
64064,OPTIDX,NIFTY,NIFTY-Jul2026-26650-CE,NIFTY 28 JUL 26650 CALL,65.0,2026-07-28,26650.0,CE
64065,OPTIDX,NIFTY,NIFTY-Jul2026-26650-PE,NIFTY 28 JUL 26650 PUT,65.0,2026-07-28,26650.0,PE
64066,OPTIDX,NIFTY,NIFTY-Jul2026-26700-CE,NIFTY 28 JUL 26700 CALL,65.0,2026-07-28,26700.0,CE
64067,OPTIDX,NIFTY,NIFTY-Jul2026-26700-PE,NIFTY 28 JUL 26700 PUT,65.0,2026-07-28,26700.0,PE
64068,OPTIDX,NIFTY,NIFTY-Jul2026-26750-CE,NIFTY 28 JUL 26750 CALL,65.0,2026-07-28,26750.0,CE
64070,OPTIDX,NIFTY,NIFTY-Jul2026-26750-PE,NIFTY 28 JUL 26750 PUT,65.0,2026-07-28,26750.0,PE
64071,OPTIDX,NIFTY,NIFTY-Jul2026-26800-CE,NIFTY 28 JUL 26800 CALL,65.0,2026-07-28,26800.0,CE
64072,OPTIDX,NIFTY,NIFTY-Jul2026-26800-PE,NIFTY 28 JUL 26800 PUT,65.0,2026-07-28,26800.0,PE
64073,OPTIDX,NIFTY,NIFTY-Jul2026-26850-CE,NIFTY 28 JUL 26850 CALL,65.0,2026-07-28,26850.0,CE
64074,OPTIDX,NIFTY,NIFTY-Jul2026-26850-PE,NIFTY 28 JUL 26850 PUT,65.0,2026-07-28,26850.0,PE
64075,OPTIDX,NIFTY,NIFTY-Jul2026-26900-CE,NIFTY 28 JUL 26900 CALL,65.0,2026-07-28,26900.0,CE
64076,OPTIDX,NIFTY,NIFTY-Jul2026-26900-PE,NIFTY 28 JUL 26900 PUT,65.0,2026-07-28,26900.0,PE
64077,OPTIDX,NIFTY,NIFTY-Jul2026-26950-CE,NIFTY 28 JUL 26950 CALL,65.0,2026-07-28,26950.0,CE
64078,OPTIDX,NIFTY,NIFTY-Jul2026-26950-PE,NIFTY 28 JUL 26950 PUT,65.0,2026-07-28,26950.0,PE
64080,OPTIDX,NIFTY,NIFTY-Jul2026-27000-CE,NIFTY 28 JUL 27000 CALL,65.0,2026-07-28,27000.0,CE
64081,OPTIDX,NIFTY,NIFTY-Jul2026-27000-PE,NIFTY 28 JUL 27000 PUT,65.0,2026-07-28,27000.0,PE
64082,OPTIDX,NIFTY,NIFTY-Jul2026-27050-CE,NIFTY 28 JUL 27050 CALL,65.0,2026-07-28,27050.0,CE
64083,OPTIDX,NIFTY,NIFTY-Jul2026-27050-PE,NIFTY 28 JUL 27050 PUT,65.0,2026-07-28,27050.0,PE
64084,OPTIDX,NIFTY,NIFTY-Jul2026-27100-CE,NIFTY 28 JUL 27100 CALL,65.0,2026-07-28,27100.0,CE
64085,OPTIDX,NIFTY,NIFTY-Jul2026-27100-PE,NIFTY 28 JUL 27100 PUT,65.0,2026-07-28,27100.0,PE
64086,OPTIDX,NIFTY,NIFTY-Jul2026-27150-CE,NIFTY 28 JUL 27150 CALL,65.0,2026-07-28,27150.0,CE
64087,OPTIDX,NIFTY,NIFTY-Jul2026-27150-PE,NIFTY 28 JUL 27150 PUT,65.0,2026-07-28,27150.0,PE
64088,OPTIDX,NIFTY,NIFTY-Jul2026-27200-CE,NIFTY 28 JUL 27200 CALL,65.0,2026-07-28,27200.0,CE
64089,OPTIDX,NIFTY,NIFTY-Jul2026-27200-PE,NIFTY 28 JUL 27200 PUT,65.0,2026-07-28,27200.0,PE
64090,OPTIDX,NIFTY,NIFTY-Aug2026-20050-CE,NIFTY 04 AUG 20050 CALL,65.0,2026-08-04,20050.0,CE
64091,OPTIDX,NIFTY,NIFTY-Aug2026-20050-PE,NIFTY 04 AUG 20050 PUT,65.0,2026-08-04,20050.0,PE
64092,OPTIDX,NIFTY,NIFTY-Jul2026-27250-CE,NIFTY 28 JUL 27250 CALL,65.0,2026-07-28,27250.0,CE
64093,OPTIDX,NIFTY,NIFTY-Jul2026-27250-PE,NIFTY 28 JUL 27250 PUT,65.0,2026-07-28,27250.0,PE
64094,OPTIDX,NIFTY,NIFTY-Jul2026-27300-CE,NIFTY 28 JUL 27300 CALL,65.0,2026-07-28,27300.0,CE
64095,OPTIDX,NIFTY,NIFTY-Jul2026-27300-PE,NIFTY 28 JUL 27300 PUT,65.0,2026-07-28,27300.0,PE
64096,OPTIDX,NIFTY,NIFTY-Jul2026-27350-CE,NIFTY 28 JUL 27350 CALL,65.0,2026-07-28,27350.0,CE
64097,OPTIDX,NIFTY,NIFTY-Jul2026-27350-PE,NIFTY 28 JUL 27350 PUT,65.0,2026-07-28,27350.0,PE
64102,OPTIDX,NIFTY,NIFTY-Jul2026-27400-CE,NIFTY 28 JUL 27400 CALL,65.0,2026-07-28,27400.0,CE
64103,OPTIDX,NIFTY,NIFTY-Jul2026-27400-PE,NIFTY 28 JUL 27400 PUT,65.0,2026-07-28,27400.0,PE
64104,OPTIDX,NIFTY,NIFTY-Jul2026-27450-CE,NIFTY 28 JUL 27450 CALL,65.0,2026-07-28,27450.0,CE
64105,OPTIDX,NIFTY,NIFTY-Jul2026-27450-PE,NIFTY 28 JUL 27450 PUT,65.0,2026-07-28,27450.0,PE
64108,OPTIDX,NIFTY,NIFTY-Jul2026-27500-CE,NIFTY 28 JUL 27500 CALL,65.0,2026-07-28,27500.0,CE
64109,OPTIDX,NIFTY,NIFTY-Jul2026-27500-PE,NIFTY 28 JUL 27500 PUT,65.0,2026-07-28,27500.0,PE
64110,OPTIDX,NIFTY,NIFTY-Jul2026-27550-CE,NIFTY 28 JUL 27550 CALL,65.0,2026-07-28,27550.0,CE
64111,OPTIDX,NIFTY,NIFTY-Jul2026-27550-PE,NIFTY 28 JUL 27550 PUT,65.0,2026-07-28,27550.0,PE
64112,OPTIDX,NIFTY,NIFTY-Jul2026-27600-CE,NIFTY 28 JUL 27600 CALL,65.0,2026-07-28,27600.0,CE
64113,OPTIDX,NIFTY,NIFTY-Jul2026-27600-PE,NIFTY 28 JUL 27600 PUT,65.0,2026-07-28,27600.0,PE
64114,OPTIDX,NIFTY,NIFTY-Jul2026-27650-CE,NIFTY 28 JUL 27650 CALL,65.0,2026-07-28,27650.0,CE
64115,OPTIDX,NIFTY,NIFTY-Jul2026-27650-PE,NIFTY 28 JUL 27650 PUT,65.0,2026-07-28,27650.0,PE
64116,OPTIDX,NIFTY,NIFTY-Jul2026-27700-CE,NIFTY 28 JUL 27700 CALL,65.0,2026-07-28,27700.0,CE
64117,OPTIDX,NIFTY,NIFTY-Jul2026-27700-PE,NIFTY 28 JUL 27700 PUT,65.0,2026-07-28,27700.0,PE
64118,OPTIDX,NIFTY,NIFTY-Jul2026-27750-CE,NIFTY 28 JUL 27750 CALL,65.0,2026-07-28,27750.0,CE
64119,OPTIDX,NIFTY,NIFTY-Jul2026-27750-PE,NIFTY 28 JUL 27750 PUT,65.0,2026-07-28,27750.0,PE
64120,OPTIDX,NIFTY,NIFTY-Jul2026-27800-CE,NIFTY 28 JUL 27800 CALL,65.0,2026-07-28,27800.0,CE
64121,OPTIDX,NIFTY,NIFTY-Jul2026-27800-PE,NIFTY 28 JUL 27800 PUT,65.0,2026-07-28,27800.0,PE
64128,OPTIDX,NIFTY,NIFTY-Aug2026-20100-CE,NIFTY 04 AUG 20100 CALL,65.0,2026-08-04,20100.0,CE
64129,OPTIDX,NIFTY,NIFTY-Aug2026-20100-PE,NIFTY 04 AUG 20100 PUT,65.0,2026-08-04,20100.0,PE
64130,OPTIDX,NIFTY,NIFTY-Aug2026-20150-CE,NIFTY 04 AUG 20150 CALL,65.0,2026-08-04,20150.0,CE
64131,OPTIDX,NIFTY,NIFTY-Aug2026-20150-PE,NIFTY 04 AUG 20150 PUT,65.0,2026-08-04,20150.0,PE
64132,OPTIDX,NIFTY,NIFTY-Jul2026-27850-CE,NIFTY 28 JUL 27850 CALL,65.0,2026-07-28,27850.0,CE
64133,OPTIDX,NIFTY,NIFTY-Jul2026-27850-PE,NIFTY 28 JUL 27850 PUT,65.0,2026-07-28,27850.0,PE
64134,OPTIDX,NIFTY,NIFTY-Jul2026-27900-CE,NIFTY 28 JUL 27900 CALL,65.0,2026-07-28,27900.0,CE
64135,OPTIDX,NIFTY,NIFTY-Jul2026-27900-PE,NIFTY 28 JUL 27900 PUT,65.0,2026-07-28,27900.0,PE
64136,OPTIDX,NIFTY,NIFTY-Jul2026-27950-CE,NIFTY 28 JUL 27950 CALL,65.0,2026-07-28,27950.0,CE
64137,OPTIDX,NIFTY,NIFTY-Jul2026-27950-PE,NIFTY 28 JUL 27950 PUT,65.0,2026-07-28,27950.0,PE
64138,OPTIDX,NIFTY,NIFTY-Jul2026-28000-CE,NIFTY 28 JUL 28000 CALL,65.0,2026-07-28,28000.0,CE
64139,OPTIDX,NIFTY,NIFTY-Jul2026-28000-PE,NIFTY 28 JUL 28000 PUT,65.0,2026-07-28,28000.0,PE
64140,OPTIDX,NIFTY,NIFTY-Jul2026-28050-CE,NIFTY 28 JUL 28050 CALL,65.0,2026-07-28,28050.0,CE
64141,OPTIDX,NIFTY,NIFTY-Jul2026-28050-PE,NIFTY 28 JUL 28050 PUT,65.0,2026-07-28,28050.0,PE
64142,OPTIDX,NIFTY,NIFTY-Jul2026-28100-CE,NIFTY 28 JUL 28100 CALL,65.0,2026-07-28,28100.0,CE
64143,OPTIDX,NIFTY,NIFTY-Jul2026-28100-PE,NIFTY 28 JUL 28100 PUT,65.0,2026-07-28,28100.0,PE
64144,OPTIDX,NIFTY,NIFTY-Jul2026-28150-CE,NIFTY 28 JUL 28150 CALL,65.0,2026-07-28,28150.0,CE
64147,OPTIDX,NIFTY,NIFTY-Jul2026-28150-PE,NIFTY 28 JUL 28150 PUT,65.0,2026-07-28,28150.0,PE
64149,OPTIDX,NIFTY,NIFTY-Jul2026-28200-CE,NIFTY 28 JUL 28200 CALL,65.0,2026-07-28,28200.0,CE
64150,OPTIDX,NIFTY,NIFTY-Jul2026-28200-PE,NIFTY 28 JUL 28200 PUT,65.0,2026-07-28,28200.0,PE
64151,OPTIDX,NIFTY,NIFTY-Jul2026-28250-CE,NIFTY 28 JUL 28250 CALL,65.0,2026-07-28,28250.0,CE
64152,OPTIDX,NIFTY,NIFTY-Jul2026-28250-PE,NIFTY 28 JUL 28250 PUT,65.0,2026-07-28,28250.0,PE
64160,OPTIDX,NIFTY,NIFTY-Aug2026-20200-CE,NIFTY 04 AUG 20200 CALL,65.0,2026-08-04,20200.0,CE
64161,OPTIDX,NIFTY,NIFTY-Aug2026-20200-PE,NIFTY 04 AUG 20200 PUT,65.0,2026-08-04,20200.0,PE
64162,OPTIDX,NIFTY,NIFTY-Jul2026-28300-CE,NIFTY 28 JUL 28300 CALL,65.0,2026-07-28,28300.0,CE
64163,OPTIDX,NIFTY,NIFTY-Jul2026-28300-PE,NIFTY 28 JUL 28300 PUT,65.0,2026-07-28,28300.0,PE
64164,OPTIDX,NIFTY,NIFTY-Jul2026-28350-CE,NIFTY 28 JUL 28350 CALL,65.0,2026-07-28,28350.0,CE
64165,OPTIDX,NIFTY,NIFTY-Jul2026-28350-PE,NIFTY 28 JUL 28350 PUT,65.0,2026-07-28,28350.0,PE
64166,OPTIDX,NIFTY,NIFTY-Jul2026-28400-CE,NIFTY 28 JUL 28400 CALL,65.0,2026-07-28,28400.0,CE
64167,OPTIDX,NIFTY,NIFTY-Jul2026-28400-PE,NIFTY 28 JUL 28400 PUT,65.0,2026-07-28,28400.0,PE
64168,OPTIDX,NIFTY,NIFTY-Jul2026-28450-CE,NIFTY 28 JUL 28450 CALL,65.0,2026-07-28,28450.0,CE
64169,OPTIDX,NIFTY,NIFTY-Jul2026-28450-PE,NIFTY 28 JUL 28450 PUT,65.0,2026-07-28,28450.0,PE
64170,OPTIDX,NIFTY,NIFTY-Jul2026-28500-CE,NIFTY 28 JUL 28500 CALL,65.0,2026-07-28,28500.0,CE
64177,OPTIDX,NIFTY,NIFTY-Jul2026-28500-PE,NIFTY 28 JUL 28500 PUT,65.0,2026-07-28,28500.0,PE
64178,OPTIDX,NIFTY,NIFTY-Jul2026-28550-CE,NIFTY 28 JUL 28550 CALL,65.0,2026-07-28,28550.0,CE
64179,OPTIDX,NIFTY,NIFTY-Jul2026-28550-PE,NIFTY 28 JUL 28550 PUT,65.0,2026-07-28,28550.0,PE
64180,OPTIDX,NIFTY,NIFTY-Jul2026-28600-CE,NIFTY 28 JUL 28600 CALL,65.0,2026-07-28,28600.0,CE
64181,OPTIDX,NIFTY,NIFTY-Jul2026-28600-PE,NIFTY 28 JUL 28600 PUT,65.0,2026-07-28,28600.0,PE
64182,OPTIDX,NIFTY,NIFTY-Jul2026-28650-CE,NIFTY 28 JUL 28650 CALL,65.0,2026-07-28,28650.0,CE
64185,OPTIDX,NIFTY,NIFTY-Jul2026-28650-PE,NIFTY 28 JUL 28650 PUT,65.0,2026-07-28,28650.0,PE
64186,OPTIDX,NIFTY,NIFTY-Jul2026-28700-CE,NIFTY 28 JUL 28700 CALL,65.0,2026-07-28,28700.0,CE
64187,OPTIDX,NIFTY,NIFTY-Jul2026-28700-PE,NIFTY 28 JUL 28700 PUT,65.0,2026-07-28,28700.0,PE
64188,OPTIDX,NIFTY,NIFTY-Jul2026-28750-CE,NIFTY 28 JUL 28750 CALL,65.0,2026-07-28,28750.0,CE
64189,OPTIDX,NIFTY,NIFTY-Jul2026-28750-PE,NIFTY 28 JUL 28750 PUT,65.0,2026-07-28,28750.0,PE
64190,OPTIDX,NIFTY,NIFTY-Jul2026-28800-CE,NIFTY 28 JUL 28800 CALL,65.0,2026-07-28,28800.0,CE
64191,OPTIDX,NIFTY,NIFTY-Jul2026-28800-PE,NIFTY 28 JUL 28800 PUT,65.0,2026-07-28,28800.0,PE
64192,OPTIDX,NIFTY,NIFTY-Jul2026-28850-CE,NIFTY 28 JUL 28850 CALL,65.0,2026-07-28,28850.0,CE
64197,OPTIDX,NIFTY,NIFTY-Jul2026-28850-PE,NIFTY 28 JUL 28850 PUT,65.0,2026-07-28,28850.0,PE
64201,OPTIDX,NIFTY,NIFTY-Jul2026-28900-CE,NIFTY 28 JUL 28900 CALL,65.0,2026-07-28,28900.0,CE
64205,OPTIDX,NIFTY,NIFTY-Jul2026-28900-PE,NIFTY 28 JUL 28900 PUT,65.0,2026-07-28,28900.0,PE
64206,OPTIDX,NIFTY,NIFTY-Jul2026-28950-CE,NIFTY 28 JUL 28950 CALL,65.0,2026-07-28,28950.0,CE
64207,OPTIDX,NIFTY,NIFTY-Jul2026-28950-PE,NIFTY 28 JUL 28950 PUT,65.0,2026-07-28,28950.0,PE
64208,OPTIDX,NIFTY,NIFTY-Jul2026-29000-CE,NIFTY 28 JUL 29000 CALL,65.0,2026-07-28,29000.0,CE
64209,OPTIDX,NIFTY,NIFTY-Jul2026-29000-PE,NIFTY 28 JUL 29000 PUT,65.0,2026-07-28,29000.0,PE
64210,OPTIDX,NIFTY,NIFTY-Jul2026-29050-CE,NIFTY 28 JUL 29050 CALL,65.0,2026-07-28,29050.0,CE
64215,OPTIDX,NIFTY,NIFTY-Jul2026-29050-PE,NIFTY 28 JUL 29050 PUT,65.0,2026-07-28,29050.0,PE
64216,OPTIDX,NIFTY,NIFTY-Jul2026-29100-CE,NIFTY 28 JUL 29100 CALL,65.0,2026-07-28,29100.0,CE
64217,OPTIDX,NIFTY,NIFTY-Jul2026-29100-PE,NIFTY 28 JUL 29100 PUT,65.0,2026-07-28,29100.0,PE
64218,OPTIDX,NIFTY,NIFTY-Jul2026-29150-CE,NIFTY 28 JUL 29150 CALL,65.0,2026-07-28,29150.0,CE
64219,OPTIDX,NIFTY,NIFTY-Jul2026-29150-PE,NIFTY 28 JUL 29150 PUT,65.0,2026-07-28,29150.0,PE
64220,OPTIDX,NIFTY,NIFTY-Jul2026-29200-CE,NIFTY 28 JUL 29200 CALL,65.0,2026-07-28,29200.0,CE
64221,OPTIDX,NIFTY,NIFTY-Jul2026-29200-PE,NIFTY 28 JUL 29200 PUT,65.0,2026-07-28,29200.0,PE
64222,OPTIDX,NIFTY,NIFTY-Jul2026-29250-CE,NIFTY 28 JUL 29250 CALL,65.0,2026-07-28,29250.0,CE
64226,OPTIDX,NIFTY,NIFTY-Jul2026-29250-PE,NIFTY 28 JUL 29250 PUT,65.0,2026-07-28,29250.0,PE
64304,OPTIDX,NIFTY,NIFTY-Aug2026-20250-CE,NIFTY 04 AUG 20250 CALL,65.0,2026-08-04,20250.0,CE
64305,OPTIDX,NIFTY,NIFTY-Aug2026-20250-PE,NIFTY 04 AUG 20250 PUT,65.0,2026-08-04,20250.0,PE
64306,OPTIDX,NIFTY,NIFTY-Aug2026-20300-CE,NIFTY 04 AUG 20300 CALL,65.0,2026-08-04,20300.0,CE
64325,OPTIDX,NIFTY,NIFTY-Aug2026-20300-PE,NIFTY 04 AUG 20300 PUT,65.0,2026-08-04,20300.0,PE
64334,OPTIDX,NIFTY,NIFTY-Aug2026-20350-CE,NIFTY 04 AUG 20350 CALL,65.0,2026-08-04,20350.0,CE
64347,OPTIDX,NIFTY,NIFTY-Aug2026-20350-PE,NIFTY 04 AUG 20350 PUT,65.0,2026-08-04,20350.0,PE
64348,OPTIDX,NIFTY,NIFTY-Aug2026-20400-CE,NIFTY 04 AUG 20400 CALL,65.0,2026-08-04,20400.0,CE
64351,OPTIDX,NIFTY,NIFTY-Aug2026-20400-PE,NIFTY 04 AUG 20400 PUT,65.0,2026-08-04,20400.0,PE
64374,OPTIDX,NIFTY,NIFTY-Aug2026-20450-CE,NIFTY 04 AUG 20450 CALL,65.0,2026-08-04,20450.0,CE
64375,OPTIDX,NIFTY,NIFTY-Aug2026-20450-PE,NIFTY 04 AUG 20450 PUT,65.0,2026-08-04,20450.0,PE
64376,OPTIDX,NIFTY,NIFTY-Aug2026-20500-CE,NIFTY 04 AUG 20500 CALL,65.0,2026-08-04,20500.0,CE
64377,OPTIDX,NIFTY,NIFTY-Aug2026-20500-PE,NIFTY 04 AUG 20500 PUT,65.0,2026-08-04,20500.0,PE
64487,OPTIDX,NIFTY,NIFTY-Aug2026-20550-CE,NIFTY 04 AUG 20550 CALL,65.0,2026-08-04,20550.0,CE
64493,OPTIDX,NIFTY,NIFTY-Aug2026-20550-PE,NIFTY 04 AUG 20550 PUT,65.0,2026-08-04,20550.0,PE
64494,OPTIDX,NIFTY,NIFTY-Aug2026-20600-CE,NIFTY 04 AUG 20600 CALL,65.0,2026-08-04,20600.0,CE
64495,OPTIDX,NIFTY,NIFTY-Aug2026-20600-PE,NIFTY 04 AUG 20600 PUT,65.0,2026-08-04,20600.0,PE
64534,OPTIDX,NIFTY,NIFTY-Aug2026-20650-CE,NIFTY 04 AUG 20650 CALL,65.0,2026-08-04,20650.0,CE
64535,OPTIDX,NIFTY,NIFTY-Aug2026-20650-PE,NIFTY 04 AUG 20650 PUT,65.0,2026-08-04,20650.0,PE
64614,OPTIDX,NIFTY,NIFTY-Aug2026-20700-CE,NIFTY 04 AUG 20700 CALL,65.0,2026-08-04,20700.0,CE
64619,OPTIDX,NIFTY,NIFTY-Aug2026-20700-PE,NIFTY 04 AUG 20700 PUT,65.0,2026-08-04,20700.0,PE
64691,OPTIDX,NIFTY,NIFTY-Aug2026-20750-CE,NIFTY 04 AUG 20750 CALL,65.0,2026-08-04,20750.0,CE
64692,OPTIDX,NIFTY,NIFTY-Aug2026-20750-PE,NIFTY 04 AUG 20750 PUT,65.0,2026-08-04,20750.0,PE
64693,OPTIDX,NIFTY,NIFTY-Aug2026-20800-CE,NIFTY 04 AUG 20800 CALL,65.0,2026-08-04,20800.0,CE
64694,OPTIDX,NIFTY,NIFTY-Aug2026-20800-PE,NIFTY 04 AUG 20800 PUT,65.0,2026-08-04,20800.0,PE
64737,OPTIDX,NIFTY,NIFTY-Aug2026-20850-CE,NIFTY 04 AUG 20850 CALL,65.0,2026-08-04,20850.0,CE
64738,OPTIDX,NIFTY,NIFTY-Aug2026-20850-PE,NIFTY 04 AUG 20850 PUT,65.0,2026-08-04,20850.0,PE
64803,OPTIDX,NIFTY,NIFTY-Aug2026-20900-CE,NIFTY 04 AUG 20900 CALL,65.0,2026-08-04,20900.0,CE
64804,OPTIDX,NIFTY,NIFTY-Aug2026-20900-PE,NIFTY 04 AUG 20900 PUT,65.0,2026-08-04,20900.0,PE
64805,OPTIDX,NIFTY,NIFTY-Aug2026-20950-CE,NIFTY 04 AUG 20950 CALL,65.0,2026-08-04,20950.0,CE
64806,OPTIDX,NIFTY,NIFTY-Aug2026-20950-PE,NIFTY 04 AUG 20950 PUT,65.0,2026-08-04,20950.0,PE
64838,OPTIDX,NIFTY,NIFTY-Aug2026-21000-CE,NIFTY 04 AUG 21000 CALL,65.0,2026-08-04,21000.0,CE
64839,OPTIDX,NIFTY,NIFTY-Aug2026-21000-PE,NIFTY 04 AUG 21000 PUT,65.0,2026-08-04,21000.0,PE
64851,OPTIDX,NIFTY,NIFTY-Aug2026-21050-CE,NIFTY 04 AUG 21050 CALL,65.0,2026-08-04,21050.0,CE
